"","subid","gender","age","language","trial.num","context.condition","item","trial.type","response","coding"
"1956",83,"M",35,"English",4,3,"bananas","nothing","nothing in his hand","nothing"
"1957",83,"M",35,"English",5,1,"plants","nothing","a desk","othernoun"
"1958",83,"M",35,"English",6,1,"fish","nothing","nothing in her hand","nothing"
"1959",83,"M",35,"English",7,1,"apples","item","two apples","noun"
"1960",83,"M",35,"English",8,0,"cars","item","two toy cars","noun"
"1961",83,"M",35,"English",9,2,"balloons","nothing","nothing in her hand","nothing"
"1962",83,"M",35,"English",10,2,"scissors","nothing","nothing in her hands","nothing"
"1963",83,"M",35,"English",11,3,"lollipops","nothing","nothing in his hand","nothing"
"1964",83,"M",35,"English",12,3,"donuts","item","two glazed donuts","noun"
"1965",83,"M",35,"English",13,1,"daisies","nothing","nothing in his hands","nothing"
"1966",83,"M",35,"English",14,0,"carrots","item","two carrots in a basket","noun"
"1967",83,"M",35,"English",15,3,"flowers","nothing","not dug up anything yet","not"
"1968",83,"M",35,"English",16,2,"keys","item","two keys","noun"
"1969",83,"M",35,"English",17,1,"shovels","nothing","nothing in her hands","nothing"
"1970",83,"M",35,"English",18,1,"purses","item","two purses","noun"
"1971",83,"M",35,"English",19,0,"kites","nothing","been staring into space","other"
"1972",83,"M",35,"English",20,3,"phones","item","two cell phones","noun"
"1973",83,"M",35,"English",21,1,"mittens","item","oven mitts","noun"
"1974",83,"M",35,"English",22,3,"guitars","item","two guitars","noun"
"1975",83,"M",35,"English",23,3,"bows","nothing","two ponytails","body"
"1976",83,"M",35,"English",24,2,"forks","item","two forks","noun"
"1977",83,"M",35,"English",25,0,"presents","nothing","chosen to sit down","other"
"1978",83,"M",35,"English",26,2,"ice cream cones","item","two ice cream cones","noun"
"1979",83,"M",35,"English",27,2,"rainboots","nothing","no shoes","no"
"1980",83,"M",35,"English",28,2,"dogs","nothing","his hands in his pockets","body"
"1981",83,"M",35,"English",29,3,"cookies","item","baked cookies","noun"
"1982",83,"M",35,"English",30,1,"pencils","item","pencils","noun"
"1983",83,"M",35,"English",31,0,"umbrellas","item","two umbrellas","noun"
"1984",83,"M",35,"English",32,0,"cats","nothing","nothing distinguishing about her at all","nothing"
"1985",84,"M",55,"english",1,3,"plants","item","plants","noun"
"1986",84,"M",55,"english",2,2,"bows","item","ribbons","noun"
"1987",84,"M",55,"english",3,0,"dogs","nothing","a green shirt","clothing"
"1988",84,"M",55,"english",4,1,"keys","nothing","shoes","clothing"
"1989",84,"M",55,"english",5,3,"phones","item","phones","noun"
"1990",84,"M",55,"english",6,2,"cakes","item","cakes","noun"
"1991",84,"M",55,"english",7,2,"scissors","nothing","no scissors","no"
"1992",84,"M",55,"english",8,2,"cars","nothing","no toys","no"
"1993",84,"M",55,"english",9,2,"shovels","nothing","a skirt","clothing"
"1994",84,"M",55,"english",10,0,"buckets","item","buckets","noun"
"1995",84,"M",55,"english",11,0,"balloons","nothing","a green shirt","clothing"
"1996",84,"M",55,"english",12,0,"cookies","item","cookies","noun"
"1997",84,"M",55,"english",13,2,"cats","item","cats","noun"
"1998",84,"M",55,"english",14,1,"guitars","item","guitars","noun"
"1999",84,"M",55,"english",15,1,"lollipops","nothing","no candy","no"
"2000",84,"M",55,"english",16,0,"carrots","item","carrots","noun"
"2001",84,"M",55,"english",17,0,"rainboots","nothing","no shoes","no"
"2002",84,"M",55,"english",18,3,"crayons","nothing","no crayons","no"
"2003",84,"M",55,"english",19,0,"donuts","nothing","a purple shirt","clothing"
"2004",84,"M",55,"english",20,1,"kites","nothing","no kites","no"
"2005",84,"M",55,"english",21,3,"flowers","item","flowers","noun"
"2006",84,"M",55,"english",22,1,"mittens","item","mittens","noun"
"2007",84,"M",55,"english",23,3,"purses","nothing","no purse","no"
"2008",84,"M",55,"english",24,1,"presents","item","gifts","noun"
"2009",84,"M",55,"english",25,3,"daisies","nothing","no flowers","no"
"2010",84,"M",55,"english",26,1,"bananas","item","bananas","noun"
"2011",84,"M",55,"english",27,2,"forks","nothing","no forks","no"
"2012",84,"M",55,"english",28,0,"fish","item","fish","noun"
"2013",84,"M",55,"english",29,3,"apples","nothing","no apples","no"
"2014",84,"M",55,"english",30,2,"pencils","item","pencils","noun"
"2015",84,"M",55,"english",31,3,"ice cream cones","item","ice cream","noun"
"2016",84,"M",55,"english",32,1,"umbrellas","nothing","no umbrellas","no"
"2017",85,"M",35,"english",1,0,"buckets","nothing","boots on","noun"
"2018",85,"M",35,"english",2,0,"forks","nothing","black hair","body"
"2019",85,"M",35,"english",3,1,"daisies","item","two daisies","noun"
"2020",85,"M",35,"english",4,3,"fish","item","two fish","noun"
"2021",85,"M",35,"english",5,3,"umbrellas","item","two umbrellas","noun"
"2022",85,"M",35,"english",6,0,"flowers","item","two flowers","noun"
"2023",85,"M",35,"english",7,1,"donuts","item","two doughnuts","noun"
"2024",85,"M",35,"english",8,3,"dogs","nothing","a small head","body"
"2025",85,"M",35,"english",9,2,"presents","item","two gifts","noun"
"2026",85,"M",35,"english",10,2,"rainboots","item","rainboots on","noun"
"2027",85,"M",35,"english",11,1,"cars","item","two cars","noun"
"2028",85,"M",35,"english",12,2,"bows","item","two pink ribbons","noun"
"2029",85,"M",35,"english",13,2,"ice cream cones","nothing","no icecream","no"
"2030",85,"M",35,"english",14,2,"cakes","nothing","no cake","no"
"2031",85,"M",35,"english",15,1,"apples","nothing","yellow hair","body"
"2032",85,"M",35,"english",16,0,"keys","item","two keys","noun"
"2033",85,"M",35,"english",17,0,"balloons","nothing","an imaginary friend","other"
"2034",85,"M",35,"english",18,0,"kites","item","two kites","noun"
"2035",85,"M",35,"english",19,2,"cookies","nothing","no cookies","no"
"2036",85,"M",35,"english",20,2,"phones","item","two phones","noun"
"2037",85,"M",35,"english",21,3,"purses","item","two shopping bags","noun"
"2038",85,"M",35,"english",22,3,"mittens","nothing","no mittens","no"
"2039",85,"M",35,"english",23,0,"plants","nothing","no pants on","no"
"2040",85,"M",35,"english",24,1,"carrots","nothing","an empty basket","empty"
"2041",85,"M",35,"english",25,2,"shovels","nothing","no shovels","no"
"2042",85,"M",35,"english",26,3,"lollipops","nothing","no lollipops","no"
"2043",85,"M",35,"english",27,1,"pencils","nothing","no pencils","no"
"2044",85,"M",35,"english",28,0,"guitars","item","two guitars","noun"
"2045",85,"M",35,"english",29,1,"cats","item","two cats","noun"
"2046",85,"M",35,"english",30,1,"scissors","nothing","a skirt","clothing"
"2047",85,"M",35,"english",31,3,"bananas","nothing","no banana","no"
"2048",85,"M",35,"english",32,3,"crayons","item","two crayons","noun"
"2049",88,"M",35,"English",1,1,"fish","item","two fish","noun"
"2050",88,"M",35,"English",2,2,"bows","nothing","no ribbons","no"
"2051",88,"M",35,"English",3,0,"crayons","item","two crayons","noun"
"2052",88,"M",35,"English",4,1,"umbrellas","item","two umbrellas","noun"
"2053",88,"M",35,"English",5,1,"buckets","nothing","no buckets","no"
"2054",88,"M",35,"English",6,1,"kites","item","two kites","noun"
"2055",88,"M",35,"English",7,1,"rainboots","nothing","no shoes","no"
"2056",88,"M",35,"English",8,3,"carrots","nothing","no carrots","no"
"2057",88,"M",35,"English",9,3,"mittens","nothing","no mittens","no"
"2058",88,"M",35,"English",10,0,"bananas","item","two bananas","noun"
"2059",88,"M",35,"English",11,1,"cats","nothing","no cats","no"
"2060",88,"M",35,"English",12,2,"presents","item","two boxes","noun"
"2061",88,"M",35,"English",13,1,"dogs","nothing","no dogs","no"
"2062",88,"M",35,"English",14,2,"cakes","item","two cakes","noun"
"2063",88,"M",35,"English",15,2,"keys","nothing","nothing","nothing"
"2064",88,"M",35,"English",16,0,"apples","item","fruit","noun"
"2065",88,"M",35,"English",17,3,"pencils","nothing","nothing","nothing"
"2066",88,"M",35,"English",18,0,"ice cream cones","nothing","nothing","nothing"
"2067",88,"M",35,"English",19,0,"balloons","nothing","nothing","nothing"
"2068",88,"M",35,"English",20,3,"donuts","item","donuts","noun"
"2069",88,"M",35,"English",21,2,"plants","nothing","nothing","nothing"
"2070",88,"M",35,"English",22,0,"purses","item","bags","noun"
"2071",88,"M",35,"English",23,3,"daisies","item","flowers","noun"
"2072",88,"M",35,"English",24,2,"lollipops","item","candy","noun"
"2073",88,"M",35,"English",25,0,"phones","nothing","nothing","nothing"
"2074",88,"M",35,"English",26,2,"guitars","item","guitars","noun"
"2075",88,"M",35,"English",27,3,"flowers","nothing","nothing","nothing"
"2076",88,"M",35,"English",28,1,"cars","item","toy cars","noun"
"2077",88,"M",35,"English",29,3,"shovels","item","shovels","noun"
"2078",88,"M",35,"English",30,2,"scissors","nothing","nothing","nothing"
"2079",88,"M",35,"English",31,3,"forks","item","forks","noun"
"2080",88,"M",35,"English",32,0,"cookies","nothing","nothing","nothing"
"2081",89,"F",35,"english",1,3,"cats","nothing","no cats","no"
"2082",89,"F",35,"english",2,3,"phones","item","2 phones","noun"
"2083",89,"F",35,"english",3,1,"rainboots","item","on rain boots","noun"
"2084",89,"F",35,"english",4,1,"carrots","item","carrots","noun"
"2085",89,"F",35,"english",5,1,"umbrellas","nothing","a red shirt on","clothing"
"2086",89,"F",35,"english",6,0,"kites","nothing","blonde hair","body"
"2087",89,"F",35,"english",7,2,"buckets","item","2 pails","noun"
"2088",89,"F",35,"english",8,0,"forks","item","two forks","noun"
"2089",89,"F",35,"english",9,3,"keys","item","a set of keys","noun"
"2090",89,"F",35,"english",10,3,"scissors","item","scissors","noun"
"2091",89,"F",35,"english",11,0,"cookies","item","cookies","noun"
"2092",89,"F",35,"english",12,0,"ice cream cones","item","ice cream","noun"
"2093",89,"F",35,"english",13,0,"balloons","item","two balloons","noun"
"2094",89,"F",35,"english",14,1,"lollipops","nothing","black sneakers","clothing"
"2095",89,"F",35,"english",15,1,"flowers","nothing","an empty basket","empty"
"2096",89,"F",35,"english",16,3,"crayons","nothing","a brown desk","othernoun"
"2097",89,"F",35,"english",17,1,"cakes","nothing","a purple shirt","clothing"
"2098",89,"F",35,"english",18,2,"cars","item","two cars","noun"
"2099",89,"F",35,"english",19,0,"daisies","nothing","shorts on","clothing"
"2100",89,"F",35,"english",20,0,"guitars","nothing","spike hair","body"
"2101",89,"F",35,"english",21,1,"purses","item","two purse","noun"
"2102",89,"F",35,"english",22,2,"mittens","item","on mitts","noun"
"2103",89,"F",35,"english",23,3,"pencils","nothing","no pencils","no"
"2104",89,"F",35,"english",24,2,"donuts","nothing","no donuts","no"
"2105",89,"F",35,"english",25,3,"bananas","nothing","no banana","no"
"2106",89,"F",35,"english",26,0,"apples","nothing","blonde hair","body"
"2107",89,"F",35,"english",27,2,"shovels","nothing","no shovel","no"
"2108",89,"F",35,"english",28,2,"dogs","nothing","no pets","no"
"2109",89,"F",35,"english",29,1,"bows","item","two bow ties","noun"
"2110",89,"F",35,"english",30,3,"fish","item","two fishes","noun"
"2111",89,"F",35,"english",31,2,"plants","item","plants","noun"
"2112",89,"F",35,"english",32,2,"presents","nothing","nothing","nothing"
"2113",90,"F",35,"English",1,3,"fish","item","a fishing rod and fish","noun"
"2114",90,"F",35,"English",2,2,"ice cream cones","nothing","nothing in his hands","nothing"
"2115",90,"F",35,"English",3,3,"cakes","nothing","no cakes","no"
"2116",90,"F",35,"English",4,1,"rainboots","nothing","a green dress","clothing"
"2117",90,"F",35,"English",5,0,"forks","item","2 forks","noun"
"2118",90,"F",35,"English",6,1,"bows","item","2 pink bows in her hair","noun"
"2119",90,"F",35,"English",7,1,"scissors","nothing","a green shirt","clothing"
"2120",90,"F",35,"English",8,0,"donuts","item","2 donuts","noun"
"2121",90,"F",35,"English",9,2,"dogs","item","2 dogs","noun"
"2122",90,"F",35,"English",10,2,"lollipops","item","2 lollipops","noun"
"2123",90,"F",35,"English",11,2,"pencils","nothing","a red shirt","clothing"
"2124",90,"F",35,"English",12,3,"keys","nothing","an orange shirt","clothing"
"2125",90,"F",35,"English",13,0,"umbrellas","item","2 umbrellas","noun"
"2126",90,"F",35,"English",14,3,"apples","item","2 apples","noun"
"2127",90,"F",35,"English",15,2,"shovels","nothing","a yellow shirt","clothing"
"2128",90,"F",35,"English",16,0,"cookies","item","2 cookies","noun"
"2129",90,"F",35,"English",17,3,"cats","item","2 cats","noun"
"2130",90,"F",35,"English",18,2,"flowers","nothing","an empty basket","empty"
"2131",90,"F",35,"English",19,0,"plants","nothing","a blue shirt","clothing"
"2132",90,"F",35,"English",20,1,"phones","item","2 blue phones","noun"
"2133",90,"F",35,"English",21,2,"cars","item","2 red cars","noun"
"2134",90,"F",35,"English",22,3,"guitars","nothing","a green shirt","clothing"
"2135",90,"F",35,"English",23,2,"carrots","item","2 carrots in her basket","noun"
"2136",90,"F",35,"English",24,0,"presents","nothing","a skirt on","clothing"
"2137",90,"F",35,"English",25,1,"buckets","nothing","a pink dress","clothing"
"2138",90,"F",35,"English",26,1,"mittens","nothing","a blue dress on","clothing"
"2139",90,"F",35,"English",27,1,"kites","item","2 kites","noun"
"2140",90,"F",35,"English",28,3,"crayons","item","2 blue crayons","noun"
"2141",90,"F",35,"English",29,1,"daisies","item","2 flowers","noun"
"2142",90,"F",35,"English",30,3,"balloons","nothing","a green shirt on","clothing"
"2143",90,"F",35,"English",31,0,"bananas","nothing","a red shirt on","clothing"
"2144",90,"F",35,"English",32,0,"purses","nothing","a skirt on","clothing"
"2145",91,"M",45,"english",1,3,"plants","item","two plants","noun"
"2146",91,"M",45,"english",2,3,"bananas","nothing","no banana","no"
"2147",91,"M",45,"english",3,3,"shovels","nothing","no shovel","no"
"2148",91,"M",45,"english",4,1,"dogs","nothing","no dogs","no"
"2149",91,"M",45,"english",5,2,"umbrellas","nothing","no umbrella","no"
"2150",91,"M",45,"english",6,0,"forks","item","two forks","noun"
"2151",91,"M",45,"english",7,3,"scissors","item","two scissors","noun"
"2152",91,"M",45,"english",8,2,"cakes","item","two cakes","noun"
"2153",91,"M",45,"english",9,2,"lollipops","item","two lollipops","noun"
"2154",91,"M",45,"english",10,1,"cars","nothing","no toys","no"
"2155",91,"M",45,"english",11,3,"rainboots","nothing","no boots","no"
"2156",91,"M",45,"english",12,2,"flowers","nothing","no flowers","no"
"2157",91,"M",45,"english",13,1,"purses","nothing","a purple shirt","clothing"
"2158",91,"M",45,"english",14,1,"fish","item","two fish","noun"
"2159",91,"M",45,"english",15,2,"mittens","nothing","no mittens","no"
"2160",91,"M",45,"english",16,1,"daisies","item","flowers","noun"
"2161",91,"M",45,"english",17,0,"bows","item","ribbons in her hair","noun"
"2162",91,"M",45,"english",18,0,"keys","nothing","orange shirt","clothing"
"2163",91,"M",45,"english",19,0,"cookies","nothing","large plate","othernoun"
"2164",91,"M",45,"english",20,2,"cats","item","two cats","noun"
"2165",91,"M",45,"english",21,0,"ice cream cones","item","ice cream","noun"
"2166",91,"M",45,"english",22,0,"pencils","nothing","blonde hair","body"
"2167",91,"M",45,"english",23,2,"buckets","item","two buckets","noun"
"2168",91,"M",45,"english",24,0,"apples","nothing","a blue shirt","clothing"
"2169",91,"M",45,"english",25,3,"phones","item","two cell phones","noun"
"2170",91,"M",45,"english",26,3,"presents","nothing","no gifts","no"
"2171",91,"M",45,"english",27,0,"kites","item","kites","noun"
"2172",91,"M",45,"english",28,1,"carrots","item","two carrots","noun"
"2173",91,"M",45,"english",29,1,"crayons","nothing","no crayons","no"
"2174",91,"M",45,"english",30,1,"guitars","item","two guitars","noun"
"2175",91,"M",45,"english",31,3,"balloons","item","balloons","noun"
"2176",91,"M",45,"english",32,2,"donuts","nothing","no donuts","no"
"2177",92,"M",35,"English",1,1,"daisies","item","two flowers","noun"
"2178",92,"M",35,"English",2,3,"cars","item","two cars","noun"
"2179",92,"M",35,"English",3,3,"donuts","item","two doughnuts","noun"
"2180",92,"M",35,"English",4,0,"presents","nothing","a yellow shirt","clothing"
"2181",92,"M",35,"English",5,0,"pencils","nothing","blonde hair","body"
"2182",92,"M",35,"English",6,0,"guitars","nothing","black shoes","clothing"
"2183",92,"M",35,"English",7,3,"ice cream cones","nothing","and orange t-shirt","clothing"
"2184",92,"M",35,"English",8,2,"apples","item","two apples","noun"
"2185",92,"M",35,"English",9,0,"buckets","item","two green buckets","noun"
"2186",92,"M",35,"English",10,1,"rainboots","nothing","no shoes","no"
"2187",92,"M",35,"English",11,0,"scissors","nothing","a brown skirt","clothing"
"2188",92,"M",35,"English",12,2,"shovels","nothing","a yellow shirt","clothing"
"2189",92,"M",35,"English",13,2,"phones","nothing","brown hair","body"
